,Populacao,Criancas,Jovens,Adultos,Idosos,Populacao_Masculina,Populacao_Feminina,Grau_de_Urbanizacao,Abastecimento_de_Agua,Coleta_de_Lixo,Esgoto_Sanitario ,Percent_Doses_Aplicadas,Estab_por_mil_Hab,Equip_por_mil_Hab,Percent_Equip_em_uso,Densidade_demográfica,Mortalidade_infantil,Renda_per_capita,IDHM,IDHM_Longevidade,IDHM_Educacao,IDHM_Renda,IDHM_Ranking,Indice_Futuridade,Razao_Medico_Pop
381,0.00021289573585090053,0.17016224772457458,0.14958448753462603,0.44400474871389,0.23624851602690938,0.4946576968737634,0.5053423031262366,0.7193999999999999,0.9882,1.0,0.9126000000000001,0.48436881677878907,0.2303402324661102,0.32061578093841414,1.0,0.0008833319139022367,0.22223555528889424,0.34092377465573814,0.73,0.858,0.637,0.713,0.6015503875968993,0.3271461716937355,0.137676609462505
382,0.004424389578134505,0.1737565694264605,0.12965572396983777,0.5138814837382892,0.18270622286541244,0.49133597379846145,0.5086640262015386,0.9549,0.945,0.9965,0.9901000000000001,0.49988574910503464,0.432262947106264,0.3301507365075667,0.9644859813084112,0.004803777141340848,0.08969820603587929,0.4486172517323942,0.773,0.867,0.7240000000000001,0.737,0.14883720930232558,0.7482598607888631,0.16782865031922342
383,0.00035594953857145023,0.17988165680473372,0.1545562130177515,0.5159763313609468,0.14958579881656806,0.5098224852071006,0.4901775147928994,0.8514,0.9989,1.0,1.0,0.7498224852071006,0.2410939865143801,0.2761378350156631,0.9166666666666666,0.0012690417854707035,0.10169796604067918,0.34355245322218986,0.738,0.863,0.6709999999999999,0.693,0.49767441860465117,0.5139211136890951,0.13724212706577918
384,0.0005278162980237007,0.16520351157222665,0.13567438148443736,0.5056664006384677,0.1934557063048683,0.486512370311253,0.5134876296887471,0.9506999999999999,0.9839,0.9994,0.9666,0.5680766161213089,0.27872454945340486,0.09828396162934447,1.0,0.002096769539055588,0.07997840043199136,0.3916541039056463,0.77,0.8370000000000001,0.7609999999999999,0.7170000000000001,0.17054263565891473,0.5034802784222737,0.018510709875591922
385,0.0005784495933329177,0.1929799009612584,0.15176230702009905,0.5432566268569764,0.11200116516166618,0.5046606466647248,0.4953393533352753,0.9329000000000001,0.9982,1.0,0.9939,0.6283134284882027,0.3179087719060555,0.18408183547231885,0.8461538461538461,0.0020101959729918626,0.14813703725925484,0.40676742212143857,0.767,0.8240000000000001,0.762,0.7190000000000001,0.19689922480620156,0.6682134570765661,0.1689041616233373
386,0.0035608433602984414,0.18087824729096674,0.13829082477641602,0.5200160885818388,0.1608148393507784,0.4894477830880613,0.5105522169119386,0.9742000000000001,0.9991,0.9995999999999999,0.9984000000000001,0.2910613732077793,0.6231641739635685,0.5405652158180265,0.9574468085106383,0.010621098470744822,0.025559488810223796,0.480699798573546,0.78,0.882,0.703,0.765,0.10232558139534884,0.4327146171693735,0.2167604739572254
387,0.05737013528609918,0.19892240999524205,0.14653344376501548,0.5177571795278458,0.13678696671189666,0.4813382205226708,0.5186617794773292,1.0,0.9912000000000001,0.9929000000000001,0.8376,0.6019114079452071,0.21989040195137866,0.38344169758880464,0.9314881469529601,0.756814852926996,0.07073858522829543,0.4798446862687966,0.7759999999999999,0.84,0.718,0.7759999999999999,0.12868217054263567,0.3979118329466357,0.29308990941485014
388,0.0002118005065014499,0.1618933969769292,0.11455847255369929,0.48289578361177404,0.24065234685759745,0.4789180588703262,0.5210819411296739,0.8763,0.9944,0.9958,0.9847,0.6579156722354813,0.17364849864017318,0.11601853151761898,1.0,0.0008249123530624871,0.2608747825043499,0.36055335267365113,0.7490000000000001,0.823,0.715,0.713,0.36589147286821705,0.7505800464037123,0.04612951367167199
389,0.0026338580886057393,0.14509164187697918,0.14765057735981832,0.4937785881073473,0.21347919265585516,0.4981287784281739,0.5018712215718261,0.9128000000000001,0.998,0.9978,0.9898,0.3875187921824521,0.3677151235318666,0.3794028272473945,0.9289617486338798,0.009330237331225536,0.07319853602927942,0.4126328591154972,0.762,0.8370000000000001,0.713,0.74,0.23410852713178296,0.494199535962877,0.14466987485055025
390,0.00930852273780378,0.18868846672519438,0.13952520160377957,0.5021314338983971,0.16965489777262896,0.4849351519155753,0.5150648480844247,0.9742000000000001,0.9962000000000001,0.9976,0.9856999999999999,0.43902107902144105,0.5768595926733315,0.608917470091513,0.9417148362235067,0.027015175712665852,0.03545929081418372,0.45884692856328463,0.778,0.8590000000000001,0.727,0.753,0.11627906976744186,0.46403712296983757,0.25085514188353075
